years;id;region_id;area_id;city_id;street_id;shortname_region;shortname_area;shortname_street;building
2019;8978110;d8327a56-80de-4df2-815c-4f6ab1224c50;;ccdfd496-8108-4655-aadd-bd228747306d;98b14ef9-9f5c-4eb8-ac5c-c54081c6c45d;Респ;;ул;тест
2019;7779294;da051ec8-da2e-4a66-b542-473b8d221ab4;ae234db4-ea1c-43ef-b766-2c0d58e0d430;6ab541c1-622f-4bf6-862d-a45b22c68363;9f7fa08d-58f2-4a96-880f-86a92c671709;обл;р-н;пер;
2019;8841993;da051ec8-da2e-4a66-b542-473b8d221ab4;ae234db4-ea1c-43ef-b766-2c0d58e0d430;6ab541c1-622f-4bf6-862d-a45b22c68363;1b6858ae-5430-4833-86f3-962ebca6d4a5;обл;р-н;ул;
2019;7875866;da051ec8-da2e-4a66-b542-473b8d221ab4;ae234db4-ea1c-43ef-b766-2c0d58e0d430;6ab541c1-622f-4bf6-862d-a45b22c68363;1b6858ae-5430-4833-86f3-962ebca6d4a5;обл;р-н;ул;
2019;7785304;da051ec8-da2e-4a66-b542-473b8d221ab4;ae234db4-ea1c-43ef-b766-2c0d58e0d430;6ab541c1-622f-4bf6-862d-a45b22c68363;1b6858ae-5430-4833-86f3-962ebca6d4a5;обл;р-н;ул;
2019;7788997;da051ec8-da2e-4a66-b542-473b8d221ab4;ae234db4-ea1c-43ef-b766-2c0d58e0d430;6ab541c1-622f-4bf6-862d-a45b22c68363;1b6858ae-5430-4833-86f3-962ebca6d4a5;обл;р-н;ул;
2019;7785284;da051ec8-da2e-4a66-b542-473b8d221ab4;ae234db4-ea1c-43ef-b766-2c0d58e0d430;6ab541c1-622f-4bf6-862d-a45b22c68363;db0537ee-f4b8-4d6f-8b93-12e8cdd9459c;обл;р-н;ул;
2019;8841976;da051ec8-da2e-4a66-b542-473b8d221ab4;ae234db4-ea1c-43ef-b766-2c0d58e0d430;6ab541c1-622f-4bf6-862d-a45b22c68363;9353da7a-daee-4472-800c-100bd4441725;обл;р-н;ул;
2019;8841971;da051ec8-da2e-4a66-b542-473b8d221ab4;ae234db4-ea1c-43ef-b766-2c0d58e0d430;6ab541c1-622f-4bf6-862d-a45b22c68363;9353da7a-daee-4472-800c-100bd4441725;обл;р-н;ул;
2019;9013222;da051ec8-da2e-4a66-b542-473b8d221ab4;ae234db4-ea1c-43ef-b766-2c0d58e0d430;6ab541c1-622f-4bf6-862d-a45b22c68363;4b50cdc3-4658-4e6e-a0bd-cbb1843a4066;обл;р-н;ул;
2019;8822246;da051ec8-da2e-4a66-b542-473b8d221ab4;ae234db4-ea1c-43ef-b766-2c0d58e0d430;6ab541c1-622f-4bf6-862d-a45b22c68363;f8ecfb3e-c780-4cf0-b62d-d05856754694;обл;р-н;пер;
2019;7785365;da051ec8-da2e-4a66-b542-473b8d221ab4;ae234db4-ea1c-43ef-b766-2c0d58e0d430;3b1d061b-a0ae-4f8c-91e5-700cd2f4e9f8;;обл;р-н;;
2019;7829363;da051ec8-da2e-4a66-b542-473b8d221ab4;ae234db4-ea1c-43ef-b766-2c0d58e0d430;56d58001-f701-4ccc-aa55-c58d62624fb0;8f6f167a-324f-4c9b-ba68-57d952024a6f;обл;р-н;пер;
2019;7785539;da051ec8-da2e-4a66-b542-473b8d221ab4;ae234db4-ea1c-43ef-b766-2c0d58e0d430;56d58001-f701-4ccc-aa55-c58d62624fb0;013025a2-a9aa-42e5-8102-9e6fd316603d;обл;р-н;ул;
2019;7785548;da051ec8-da2e-4a66-b542-473b8d221ab4;ae234db4-ea1c-43ef-b766-2c0d58e0d430;56d58001-f701-4ccc-aa55-c58d62624fb0;013025a2-a9aa-42e5-8102-9e6fd316603d;обл;р-н;ул;
2019;7785553;da051ec8-da2e-4a66-b542-473b8d221ab4;ae234db4-ea1c-43ef-b766-2c0d58e0d430;56d58001-f701-4ccc-aa55-c58d62624fb0;013025a2-a9aa-42e5-8102-9e6fd316603d;обл;р-н;ул;
2019;7785563;da051ec8-da2e-4a66-b542-473b8d221ab4;ae234db4-ea1c-43ef-b766-2c0d58e0d430;56d58001-f701-4ccc-aa55-c58d62624fb0;013025a2-a9aa-42e5-8102-9e6fd316603d;обл;р-н;ул;
2019;7838509;da051ec8-da2e-4a66-b542-473b8d221ab4;ae234db4-ea1c-43ef-b766-2c0d58e0d430;56d58001-f701-4ccc-aa55-c58d62624fb0;013025a2-a9aa-42e5-8102-9e6fd316603d;обл;р-н;ул;
2019;7839861;da051ec8-da2e-4a66-b542-473b8d221ab4;ae234db4-ea1c-43ef-b766-2c0d58e0d430;56d58001-f701-4ccc-aa55-c58d62624fb0;013025a2-a9aa-42e5-8102-9e6fd316603d;обл;р-н;ул;
2019;7785528;da051ec8-da2e-4a66-b542-473b8d221ab4;ae234db4-ea1c-43ef-b766-2c0d58e0d430;a2cad482-4d77-4c71-aba7-e8a9ba1818f9;;обл;р-н;;
2019;9341072;da051ec8-da2e-4a66-b542-473b8d221ab4;ae234db4-ea1c-43ef-b766-2c0d58e0d430;a2cad482-4d77-4c71-aba7-e8a9ba1818f9;;обл;р-н;;
2019;7731535;da051ec8-da2e-4a66-b542-473b8d221ab4;b53db589-40ec-4939-92c1-106c145d1358;aabb4e16-23a9-4071-8b72-630a6dd086cb;d7cdfbfb-f850-4a52-b570-5b1dda747587;обл;р-н;ул;
2019;9322532;da051ec8-da2e-4a66-b542-473b8d221ab4;b53db589-40ec-4939-92c1-106c145d1358;aabb4e16-23a9-4071-8b72-630a6dd086cb;d7cdfbfb-f850-4a52-b570-5b1dda747587;обл;р-н;ул;
2019;9365365;da051ec8-da2e-4a66-b542-473b8d221ab4;b53db589-40ec-4939-92c1-106c145d1358;230cd395-589a-4e7f-a203-5b075845f105;95526372-2ea5-4fe5-9308-986c62cc9abb;обл;р-н;ул;
2019;9355011;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;;обл;;;
2019;8390564;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;;обл;;;
2019;7770265;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;;обл;;;
2019;9006787;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;fd149d26-9b35-4545-bf98-bcb3f64ce568;обл;;ул;
2019;6462649;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;0396b0fe-0751-47b3-ac9b-528a09989aac;обл;;ул;
2019;9125740;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;0396b0fe-0751-47b3-ac9b-528a09989aac;обл;;ул;
2019;6560405;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;0396b0fe-0751-47b3-ac9b-528a09989aac;обл;;ул;
2019;7944316;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;818b065a-bcd2-478e-9072-e8a882b15bd1;обл;;ул;
2019;9082980;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;818b065a-bcd2-478e-9072-e8a882b15bd1;обл;;ул;
2019;9237158;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;818b065a-bcd2-478e-9072-e8a882b15bd1;обл;;ул;
2019;7944327;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;818b065a-bcd2-478e-9072-e8a882b15bd1;обл;;ул;
2019;7944330;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;818b065a-bcd2-478e-9072-e8a882b15bd1;обл;;ул;
2019;8591587;da051ec8-da2e-4a66-b542-473b8d221ab4;;a89fc383-7063-40e6-8300-b2be96e81df2;985643eb-d26f-4f16-b1ba-318b2b88e7f3;обл;;пер;
2019;8010705;da051ec8-da2e-4a66-b542-473b8d221ab4;;a89fc383-7063-40e6-8300-b2be96e81df2;985643eb-d26f-4f16-b1ba-318b2b88e7f3;обл;;пер;
2019;8010717;da051ec8-da2e-4a66-b542-473b8d221ab4;;a89fc383-7063-40e6-8300-b2be96e81df2;985643eb-d26f-4f16-b1ba-318b2b88e7f3;обл;;пер;
2019;8010737;da051ec8-da2e-4a66-b542-473b8d221ab4;;a89fc383-7063-40e6-8300-b2be96e81df2;985643eb-d26f-4f16-b1ba-318b2b88e7f3;обл;;пер;
2019;8010645;da051ec8-da2e-4a66-b542-473b8d221ab4;;a89fc383-7063-40e6-8300-b2be96e81df2;1980e30c-58f0-40a3-b96f-492493f7bdad;обл;;ул;
2019;8010469;da051ec8-da2e-4a66-b542-473b8d221ab4;;a89fc383-7063-40e6-8300-b2be96e81df2;1980e30c-58f0-40a3-b96f-492493f7bdad;обл;;ул;
2019;8010481;da051ec8-da2e-4a66-b542-473b8d221ab4;;a89fc383-7063-40e6-8300-b2be96e81df2;1980e30c-58f0-40a3-b96f-492493f7bdad;обл;;ул;
2019;8010590;da051ec8-da2e-4a66-b542-473b8d221ab4;;a89fc383-7063-40e6-8300-b2be96e81df2;1980e30c-58f0-40a3-b96f-492493f7bdad;обл;;ул;
2019;8010515;da051ec8-da2e-4a66-b542-473b8d221ab4;;a89fc383-7063-40e6-8300-b2be96e81df2;1980e30c-58f0-40a3-b96f-492493f7bdad;обл;;ул;
2019;8010640;da051ec8-da2e-4a66-b542-473b8d221ab4;;a89fc383-7063-40e6-8300-b2be96e81df2;1980e30c-58f0-40a3-b96f-492493f7bdad;обл;;ул;
2019;8010663;da051ec8-da2e-4a66-b542-473b8d221ab4;;a89fc383-7063-40e6-8300-b2be96e81df2;1980e30c-58f0-40a3-b96f-492493f7bdad;обл;;ул;
2019;8010534;da051ec8-da2e-4a66-b542-473b8d221ab4;;a89fc383-7063-40e6-8300-b2be96e81df2;1980e30c-58f0-40a3-b96f-492493f7bdad;обл;;ул;
2019;8010549;da051ec8-da2e-4a66-b542-473b8d221ab4;;a89fc383-7063-40e6-8300-b2be96e81df2;1980e30c-58f0-40a3-b96f-492493f7bdad;обл;;ул;
2019;7942705;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;398c9a57-1d42-4669-94fa-607d46d264e5;обл;;ул;
2019;7942718;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;398c9a57-1d42-4669-94fa-607d46d264e5;обл;;ул;
2019;7942729;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;398c9a57-1d42-4669-94fa-607d46d264e5;обл;;ул;
2019;7942742;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;398c9a57-1d42-4669-94fa-607d46d264e5;обл;;ул;
2019;7942751;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;398c9a57-1d42-4669-94fa-607d46d264e5;обл;;ул;
2019;8586120;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;51657b0f-8051-4d32-b1b8-c9bc9da073b0;обл;;ул;
2019;9102189;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;51657b0f-8051-4d32-b1b8-c9bc9da073b0;обл;;ул;а
2019;7639749;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;51657b0f-8051-4d32-b1b8-c9bc9da073b0;обл;;ул;
2019;6663164;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;51657b0f-8051-4d32-b1b8-c9bc9da073b0;обл;;ул;
2019;7756721;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;51657b0f-8051-4d32-b1b8-c9bc9da073b0;обл;;ул;
2019;6663222;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;51657b0f-8051-4d32-b1b8-c9bc9da073b0;обл;;ул;
2019;6663251;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;51657b0f-8051-4d32-b1b8-c9bc9da073b0;обл;;ул;
2019;7570130;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;51657b0f-8051-4d32-b1b8-c9bc9da073b0;обл;;ул;
2019;7574993;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;51657b0f-8051-4d32-b1b8-c9bc9da073b0;обл;;ул;
2019;7574999;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;51657b0f-8051-4d32-b1b8-c9bc9da073b0;обл;;ул;
2019;7575006;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;51657b0f-8051-4d32-b1b8-c9bc9da073b0;обл;;ул;
2019;7575013;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;51657b0f-8051-4d32-b1b8-c9bc9da073b0;обл;;ул;
2019;7756742;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;51657b0f-8051-4d32-b1b8-c9bc9da073b0;обл;;ул;
2019;7575020;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;51657b0f-8051-4d32-b1b8-c9bc9da073b0;обл;;ул;
2019;7576744;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;c933d935-8526-4f78-8782-4e9d4637f5f9;обл;;ул;
2019;7574707;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;c933d935-8526-4f78-8782-4e9d4637f5f9;обл;;ул;
2019;7576747;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;c933d935-8526-4f78-8782-4e9d4637f5f9;обл;;ул;
2019;7576752;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;c933d935-8526-4f78-8782-4e9d4637f5f9;обл;;ул;
2019;7576783;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;c933d935-8526-4f78-8782-4e9d4637f5f9;обл;;ул;
2019;7574711;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;c933d935-8526-4f78-8782-4e9d4637f5f9;обл;;ул;
2019;7576792;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;c933d935-8526-4f78-8782-4e9d4637f5f9;обл;;ул;
2019;7574714;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;c933d935-8526-4f78-8782-4e9d4637f5f9;обл;;ул;
2019;7576807;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;c933d935-8526-4f78-8782-4e9d4637f5f9;обл;;ул;
2019;7576814;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;c933d935-8526-4f78-8782-4e9d4637f5f9;обл;;ул;
2019;7576818;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;c933d935-8526-4f78-8782-4e9d4637f5f9;обл;;ул;
2019;7576863;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;c933d935-8526-4f78-8782-4e9d4637f5f9;обл;;ул;
2019;7576877;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;c933d935-8526-4f78-8782-4e9d4637f5f9;обл;;ул;
2019;7576881;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;c933d935-8526-4f78-8782-4e9d4637f5f9;обл;;ул;
2019;7574720;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;c933d935-8526-4f78-8782-4e9d4637f5f9;обл;;ул;
2019;7754703;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;c933d935-8526-4f78-8782-4e9d4637f5f9;обл;;ул;
2019;7576902;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;c933d935-8526-4f78-8782-4e9d4637f5f9;обл;;ул;
2019;7576909;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;c933d935-8526-4f78-8782-4e9d4637f5f9;обл;;ул;
2019;7755372;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;def1149c-89bb-4a56-9f1f-37608e01f818;обл;;ул;
2019;7755388;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;def1149c-89bb-4a56-9f1f-37608e01f818;обл;;ул;
2019;7577710;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;def1149c-89bb-4a56-9f1f-37608e01f818;обл;;ул;
2019;7756997;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;def1149c-89bb-4a56-9f1f-37608e01f818;обл;;ул;
2019;7757012;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;def1149c-89bb-4a56-9f1f-37608e01f818;обл;;ул;
2019;7755427;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;def1149c-89bb-4a56-9f1f-37608e01f818;обл;;ул;
2019;7577714;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;def1149c-89bb-4a56-9f1f-37608e01f818;обл;;ул;
2019;6462633;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;def1149c-89bb-4a56-9f1f-37608e01f818;обл;;ул;
2019;7116628;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;def1149c-89bb-4a56-9f1f-37608e01f818;обл;;ул;
2019;7577724;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;def1149c-89bb-4a56-9f1f-37608e01f818;обл;;ул;
2019;7757028;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;def1149c-89bb-4a56-9f1f-37608e01f818;обл;;ул;
2019;7757078;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;def1149c-89bb-4a56-9f1f-37608e01f818;обл;;ул;
2019;7577726;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;def1149c-89bb-4a56-9f1f-37608e01f818;обл;;ул;
2019;7755618;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;def1149c-89bb-4a56-9f1f-37608e01f818;обл;;ул;
2019;7577717;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;def1149c-89bb-4a56-9f1f-37608e01f818;обл;;ул;
2019;7577722;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;def1149c-89bb-4a56-9f1f-37608e01f818;обл;;ул;
2019;7758325;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;def1149c-89bb-4a56-9f1f-37608e01f818;обл;;ул;
2019;7577730;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;def1149c-89bb-4a56-9f1f-37608e01f818;обл;;ул;
2019;7577733;da051ec8-da2e-4a66-b542-473b8d221ab4;;a52b7389-0cfe-46fb-ae15-298652a64cf8;def1149c-89bb-4a56-9f1f-37608e01f818;обл;;ул;
